monitorID,longitude,latitude,elevation,timezone,countryCode,stateCode,siteName,agencyName,countyName,msaName,monitorType,siteID,instrumentID,aqsID,pwfslID,pwfslDataIngestSource,telemetryAggregator,telemetryUnitID
840240396431_01,-75.701489,38.176541,NA,America/New_York,US,MD,Princess Anne,Maryland Department of the Environment,Somerset,NA,NA,840240396431,01,840240396431,NA,AIRNOW,NA,NA
040278011_01,-114.614441,32.690277,60,America/Phoenix,US,AZ,Yuma Supersite,Arizona Department of Environmental Quality,Yuma,"Yuma, AZ",NA,040278011,01,040278011,NA,AIRNOW,NA,NA
060611004_01,-120.1488,39.166,1917,America/Los_Angeles,US,CA,Tahoe City,Placer County APCD,Placer,NA,NA,060611004,01,060611004,NA,AIRNOW,NA,NA
311090022_01,-96.675733,40.812558,NA,America/Chicago,US,NE,LLCHD BAM,Lincoln-Lancaster County Health Department,Lancaster,"Lincoln, NE",NA,311090022,01,311090022,NA,AIRNOW,NA,NA
080350004_01,-105.07,39.5339,1571,America/Denver,US,CO,Chatfield Park - 11500 N. Roxborough Park Rd.,Colorado Department of Public Health and Environment,Douglas,"Denver-Aurora, CO",NA,080350004,01,080350004,NA,AIRNOW,NA,NA
250095005_01,-71.1028,42.7708,NA,America/New_York,US,MA,Haverhill,Massachusetts Dept. of Environmental Protection,Essex,"Boston-Cambridge-Quincy, MA-NH",NA,250095005,01,250095005,NA,AIRNOW,NA,NA
471192007_01,-87.0096,35.65188,NA,America/Chicago,US,TN,Columbia,Tennessee Air Pollution Control Div.,Maury,"Nashville-Davidson--Murfreesboro, TN",NA,471192007,01,471192007,NA,AIRNOW,NA,NA
000010401_01,-52.7947,47.505,NA,America/St_Johns,CA,NF,Mount Pearl,Newfoundland & Labrador DEC,Newfoundland,NA,NA,000010401,01,000010401,NA,AIRNOW,NA,NA
060750005_01,-122.3978,37.7658,2,America/Los_Angeles,US,CA,San Francisco,San Francisco Bay Area AQMD,San Francisco,"San Francisco-Oakland-Fremont, CA",NA,060750005,01,060750005,NA,AIRNOW,NA,NA
212270009_01,-86.21487,37.04926,NA,America/Chicago,US,KY,Smiths Grove,Kentucky DEP,Warren,NA,NA,212270009,01,212270009,NA,AIRNOW,NA,NA
280490021_01,-90.225928,32.346905,NA,America/Chicago,US,MS,Hinds CC,Mississippi DEQ,Hinds,"Jackson, MS",NA,280490021,01,280490021,NA,AIRNOW,NA,NA
361030009_01,-73.0575,40.8278,NA,America/New_York,US,NY,Holtsville,New York Dept. of Environmental Conservation,Suffolk,"New York-Northern New Jersey-Long Island, NY-NJ-PA",NA,361030009,01,361030009,NA,AIRNOW,NA,NA
360810125_01,-73.817694,40.739264,15,America/New_York,US,NY,Queens Near-road,New York Dept. of Environmental Conservation,Queens,"New York-Northern New Jersey-Long Island, NY-NJ-PA",NA,360810125,01,360810125,NA,AIRNOW,NA,NA
160571012_01,-116.708958,46.578731,344,America/Los_Angeles,US,ID,Juliaetta E-sampler,Idaho Department of Environmental Quality,Latah,NA,NA,160571012,01,160571012,NA,AIRNOW,NA,NA
150030010_01,-158.088593,21.323601,18,Pacific/Honolulu,US,HI,Kapolei,Hawaii State Dept. of Health,Honolulu,"Honolulu, HI",NA,150030010,01,150030010,NA,AIRNOW,NA,NA
080450007_01,-107.782303,39.531799,1571,America/Denver,US,CO,Rifle Particulate,Colorado Department of Public Health and Environment,Garfield,NA,NA,080450007,01,080450007,NA,AIRNOW,NA,NA
000105504_01,-120.856111,56.244722,NA,America/Dawson_Creek,CA,BC,FORT ST JOHN LEARNING CENTRE,British Columbia Ministry of Environment,British Columbia,NA,NA,000105504,01,000105504,NA,AIRNOW,NA,NA
482450021_01,-93.9139,29.9219,NA,America/Chicago,US,TX,Thomas Jefferson School C303,Texas Commission on Environmental Quality,Jefferson,"Beaumont-Port Arthur, TX",NA,482450021,01,482450021,NA,AIRNOW,NA,NA
000090601_01,-113.2233,53.6989,NA,America/Edmonton,CA,AB,Fort Saskatchewan,Alberta Environmental Monitoring and Reporting Agency (AEMERA),Alberta,NA,NA,000090601,01,000090601,NA,AIRNOW,NA,NA
510870014_01,-77.40027,37.55652,59,America/New_York,US,VA,MATH & SCIENCE CTR,Virginia Dept. of Environmental Quality,Henrico,"Richmond, VA",NA,510870014,01,510870014,NA,AIRNOW,NA,NA
530070011_01,-120.34195,47.43061,79,America/Los_Angeles,US,WA,Wenatchee-Fifth St,Washington Department of Ecology,Chelan,NA,NA,530070011,01,530070011,NA,AIRNOW,NA,NA
840410512011_01,-122.575624,45.562203,NA,America/Los_Angeles,US,OR,Portland Cully Helensview School,Oregon Dept. of Environmental Quality,Multnomah,"Portland-Vancouver-Beaverton, OR-WA",NA,840410512011,01,840410512011,NA,AIRNOW,NA,NA
132150008_01,-84.9436,32.5214,NA,America/New_York,US,GA,Columbus Airport,Georgia Department of Natural Resources,Muscogee,"Columbus, GA-AL",NA,132150008,01,132150008,NA,AIRNOW,NA,NA
410391009_01,-123.017736,44.046683,150,America/Los_Angeles,US,OR,Springfield City Hall,Lane Regional Air Protection Agency,Lane,"Eugene-Springfield, OR",NA,410391009,01,410391009,NA,AIRNOW,NA,NA
260490021_01,-83.669403,43.0289,NA,America/Detroit,US,MI,FLINT,"Michigan Department of Environment, Great Lakes, and Energy",Genesee,"Flint, MI",NA,260490021,01,260490021,NA,AIRNOW,NA,NA
371730002_01,-83.442133,35.434767,560,America/New_York,US,NC,BRYSON,North Carolina DEQ - Division of Air Quality,Swain,NA,NA,371730002,01,371730002,NA,AIRNOW,NA,NA
270750005_01,-91.4953,47.9464,NA,America/Chicago,US,MN,Ely,Minnesota Pollution Control Agency,Lake,NA,NA,270750005,01,270750005,NA,AIRNOW,NA,NA
120310098_01,-81.6339,30.1358,NA,America/New_York,US,FL,Mandarin,City of Jacksonville - Environmental Quality Division,Duval,"Jacksonville, FL",NA,120310098,01,120310098,NA,AIRNOW,NA,NA
390350038_01,-81.682383,41.477011,NA,America/New_York,US,OH,St Theodosius,Ohio EPA-DAPC,Cuyahoga,"Cleveland-Elyria-Mentor, OH",NA,390350038,01,390350038,NA,AIRNOW,NA,NA
020900034_01,-147.72727,64.8458,132,America/Anchorage,US,AK,NCore,State of Alaska DEC,Fairbanks North Star,"Fairbanks, AK",NA,020900034,01,020900034,NA,AIRNOW,NA,NA
210190017_01,-82.6339,38.4592,NA,America/New_York,US,KY,FIVCO,Kentucky DEP,Boyd,"Huntington-Ashland, WV-KY-OH",NA,210190017,01,210190017,NA,AIRNOW,NA,NA
040230004_01,-110.936722,31.337204,1177,America/Phoenix,US,AZ,Nogales Post Office,Arizona Department of Environmental Quality,Santa Cruz,"Nogales, AZ",NA,040230004,01,040230004,NA,AIRNOW,NA,NA
481210034_01,-97.1933,33.1944,390,America/Chicago,US,TX,Denton Airport South C56,Texas Commission on Environmental Quality,Denton,"Dallas-Fort Worth-Arlington, TX",NA,481210034,01,481210034,NA,AIRNOW,NA,NA
290990019_01,-90.398436,38.448581,194,America/Chicago,US,MO,ARNOLD WEST,Missouri Department of Natural Resources,Jefferson,"St. Louis, MO-IL",NA,290990019,01,290990019,NA,AIRNOW,NA,NA
060530002_01,-121.73333,36.48187,200,America/Los_Angeles,US,CA,Carmel Valley AMS,Monterey Bay Unified APCD,Monterey,"Salinas, CA",NA,060530002,01,060530002,NA,AIRNOW,NA,NA
420410101_01,-77.1867,40.2464,150,America/New_York,US,PA,Carlisle,Pennsylvania Dept. of Environmental Protection,Cumberland,"Harrisburg-Carlisle, PA",NA,420410101,01,420410101,NA,AIRNOW,NA,NA
211950002_01,-82.5353,37.4828,NA,America/New_York,US,KY,PIKE2001,Kentucky DEP,Pike,NA,NA,211950002,01,211950002,NA,AIRNOW,NA,NA
320031019_01,-115.357087,35.785665,925,America/Los_Angeles,US,NV,Jean,Clark County Department of Environment and Sustainability ,Clark,"Las Vegas-Paradise, NV",NA,320031019,01,320031019,NA,AIRNOW,NA,NA
160871004_01,-116.979172,44.261694,NA,America/Boise,US,OR,Weiser PM25,Idaho Department of Environmental Quality,Washington,NA,NA,160871004,01,160871004,NA,AIRNOW,NA,NA
080970008_01,-106.823183,39.192966,2410,America/Denver,US,CO,Yellow Brick Building,Colorado Department of Public Health and Environment,Pitkin,NA,NA,080970008,01,080970008,NA,AIRNOW,NA,NA
000101603_01,-123.15133,49.70516,NA,America/Vancouver,CA,BC,SQUAMISH ELEMENTARY,British Columbia Ministry of Environment,British Columbia,NA,NA,000101603,01,000101603,NA,AIRNOW,NA,NA
840460990009_01,-96.78331,43.59901,452,America/Chicago,US,SD,SF-USD,South Dakota Department of Environment and Natural Resources,Minnehaha,"Sioux Falls, SD",NA,840460990009,01,840460990009,NA,AIRNOW,NA,NA
180970081_01,-86.2147,39.7889,NA,America/Indiana/Indianapolis,US,IN,Indpls-W.18th St,Indiana Dept. of Environmental Management,Marion,"Indianapolis, IN",NA,180970081,01,180970081,NA,AIRNOW,NA,NA
481410037_01,-106.501111,31.768056,1159,America/Denver,US,TX,El Paso UTEP C12,Texas Commission on Environmental Quality,El Paso,"El Paso, TX",NA,481410037,01,481410037,NA,AIRNOW,NA,NA
000030701_01,-65,45.006100000000004,230,America/Halifax,CA,NS,AYLESFORD MOUNTAIN,Environment Canada,Nova Scotia,NA,NA,000030701,01,000030701,NA,AIRNOW,NA,NA
060650016_01,-117.072197,33.583099,453,America/Los_Angeles,US,CA,Temecula (Lake Skinner),South Coast AQMD,Riverside,"Riverside-San Bernardino-Ontario, CA",NA,060650016,01,060650016,NA,AIRNOW,NA,NA
060371201_01,-118.5331,34.1992,71,America/Los_Angeles,US,CA,Reseda,South Coast AQMD,Los Angeles,"Los Angeles-Long Beach-Santa Ana, CA",NA,060371201,01,060371201,NA,AIRNOW,NA,NA
530611007_01,-122.175797,48.055,11,America/Los_Angeles,US,WA,Marysville-7th Ave,Washington Department of Ecology,Snohomish,"Seattle-Tacoma-Bellevue, WA",NA,530611007,01,530611007,NA,AIRNOW,NA,NA
530730019_01,-122.456463,48.760036,NA,America/Los_Angeles,US,WA,Bellingham Pacific,Washington Department of Ecology,Whatcom,NA,NA,530730019,01,530730019,NA,AIRNOW,NA,NA
CC0050129_01,-73.573896,45.651722,NA,America/New_York,CA,QC,Rivière-des-Prairies,Canada-Quebec2,NA,NA,NA,CC0050129,01,CC0050129,NA,AIRNOW,NA,NA
340070002_01,-75.125291,39.934446,1,America/New_York,US,NJ,Camden Spruce St,New Jersey Dept. of Environmental Protection,Camden,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",NA,340070002,01,340070002,NA,AIRNOW,NA,NA
410050004_01,-122.588151,45.25928,173,America/Los_Angeles,US,OR,Portland - Spangler Road,Oregon Dept. of Environmental Quality,Clackamas,"Portland-Vancouver-Beaverton, OR-WA",NA,410050004,01,410050004,NA,AIRNOW,NA,NA
060890004_01,-122.3792,40.5497,152,America/Los_Angeles,US,CA,Redding,Shasta County Air Quality Management District,Shasta,"Redding, CA",NA,060890004,01,060890004,NA,AIRNOW,NA,NA
120571065_01,-82.5383,27.8928,3,America/New_York,US,FL,GANDY,Hillsborough County - Tampa ,Hillsborough,"Tampa-St. Petersburg-Clearwater, FL",NA,120571065,01,120571065,NA,AIRNOW,NA,NA
011130003_01,-84.999653,32.437028,NA,America/Chicago,US,AL,PC South Girard School,Alabama Department of Environmental Management,Russell,"Columbus, GA-AL",NA,011130003,01,011130003,NA,AIRNOW,NA,NA
261630100_01,-83.103469,42.312078,NA,America/Detroit,US,MI,MILITARY PARK (GHIB),"Michigan Department of Environment, Great Lakes, and Energy",Wayne,"Detroit-Warren-Livonia, MI",NA,261630100,01,261630100,NA,AIRNOW,NA,NA
270213410_01,-94.60166,47.38443,NA,America/Chicago,US,MN,Leech Lake Nation: Cass Lake,Minnesota Pollution Control Agency,Cass,NA,NA,270213410,01,270213410,NA,AIRNOW,NA,NA
840471252001_01,-87.384666,36.611411,NA,America/Chicago,US,TN,Clarksville,Tennessee Air Pollution Control Div.,Montgomery,"Clarksville, TN-KY",NA,840471252001,01,840471252001,NA,AIRNOW,NA,NA
250051004_01,-71.169701,41.6833,NA,America/New_York,US,MA,Fall River,Massachusetts Dept. of Environmental Protection,Bristol,"Providence-New Bedford-Fall River, RI-MA",NA,250051004,01,250051004,NA,AIRNOW,NA,NA
120310100_01,-81.4533,30.2603,NA,America/New_York,US,FL,Mayo Clinic,City of Jacksonville - Environmental Quality Division,Duval,"Jacksonville, FL",NA,120310100,01,120310100,NA,AIRNOW,NA,NA
390610048_01,-84.538375,39.146025,NA,America/New_York,US,OH,Cincinnati Near Road,Ohio EPA-DAPC,Hamilton,"Cincinnati-Middletown, OH-KY-IN",NA,390610048,01,390610048,NA,AIRNOW,NA,NA
390490038_01,-83.065376,40.11109,NA,America/New_York,US,OH,Columbus NR - Smoky Row,Ohio EPA-DAPC,Franklin,"Columbus, OH",NA,390490038,01,390490038,NA,AIRNOW,NA,NA
060131004_01,-122.3571,37.9604,20,America/Los_Angeles,US,CA,San Pablo - Rumrill,San Francisco Bay Area AQMD,Contra Costa,"San Francisco-Oakland-Fremont, CA",NA,060131004,01,060131004,NA,AIRNOW,NA,NA
80011G004_01,-101.35595000000001,20.67495,502,America/Mexico_City,MX,GJ,Estación Bomberos,Secretaría de Medio Ambiente y Ordenamiento Territorial,Guanajuato,NA,NA,80011G004,01,80011G004,NA,AIRNOW,NA,NA
221030002_01,-90.199700000000007,30.4293,5,America/Chicago,US,LA,Madisonville,Louisiana Department of Environmental Quality,St. Tammany,"New Orleans-Metairie-Kenner, LA",NA,221030002,01,221030002,NA,AIRNOW,NA,NA
340110007_01,-75.0252,39.422272,22,America/New_York,US,NJ,Millville,New Jersey Dept. of Environmental Protection,Cumberland,"Vineland-Millville-Bridgeton, NJ",NA,340110007,01,340110007,NA,AIRNOW,NA,NA
511130003_01,-78.4347,38.5231,1073,America/New_York,US,VA,Shenandoah NP,Virginia Dept. of Environmental Quality,Madison,NA,NA,511130003,01,511130003,NA,AIRNOW,NA,NA
000060104_01,-75.6764,45.4322,NA,America/Toronto,CA,ON,Ottawa,Ontario Ministry of the Environment,Ontario,NA,NA,000060104,01,000060104,NA,AIRNOW,NA,NA
000065001_01,-79.702306,44.382361,NA,America/Toronto,CA,ON,Barrie,Ontario Ministry of the Environment,Ontario,NA,NA,000065001,01,000065001,NA,AIRNOW,NA,NA
410470007_01,-122.790382,45.014998,NA,America/Los_Angeles,US,OR,Silverton,Oregon Dept. of Environmental Quality,Marion,NA,NA,410470007,01,410470007,NA,AIRNOW,NA,NA
410290203_01,-122.7086,42.1941,NA,America/Los_Angeles,US,OR,Ashland Fire Dept,Oregon Dept. of Environmental Quality,Jackson,NA,NA,410290203,01,410290203,NA,AIRNOW,NA,NA
130890002_01,-84.2731,33.6906,NA,America/New_York,US,GA,South DeKalb,Georgia Department of Natural Resources,De Kalb,"Atlanta-Sandy Springs-Marietta, GA",NA,130890002,01,130890002,NA,AIRNOW,NA,NA
131150003_01,-85.32333,34.26054,NA,America/New_York,US,GA,Rome,Georgia Department of Natural Resources,Floyd,"Rome, GA",NA,131150003,01,131150003,NA,AIRNOW,NA,NA
060571001_01,-120.170303,39.3386,NA,America/Los_Angeles,US,CA,Truckee BAM,Northern Sierra AQMD,Nevada,"Truckee-Grass Valley, CA",NA,060571001,01,060571001,NA,AIRNOW,NA,NA
840060792020_01,-120.644493,35.259473,NA,America/Los_Angeles,US,CA,SLO Roberto,San Luis Obispo County APCD,San Luis Obispo,"San Luis Obispo-Paso Robles, CA",NA,840060792020,01,840060792020,NA,AIRNOW,NA,NA
060670010_01,-121.49311,38.56844,NA,America/Los_Angeles,US,CA,Downtown Sacramento - T Street,California Air Resources Board,Sacramento,"Sacramento--Arden-Arcade--Roseville, CA",NA,060670010,01,060670010,NA,AIRNOW,NA,NA
800090101_01,-99.2041,19.3251,2328,America/Mexico_City,MX,DF,Pedregal,Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico,Distrito Federal,NA,NA,800090101,01,800090101,NA,AIRNOW,NA,NA
460650003_01,-100.287269,44.373786,NA,America/Chicago,US,SD,Pierre,South Dakota Department of Environment and Natural Resources,Hughes,NA,NA,460650003,01,460650003,NA,AIRNOW,NA,NA
000040901_01,-67.0786,45.0892,NA,America/Moncton,CA,NB,ST ANDREWS,Environment Canada,New Brunswick,NA,NA,000040901,01,000040901,NA,AIRNOW,NA,NA
530090015_01,-124.610046,48.366058,0,America/Los_Angeles,US,WA,Neah Bay 2-Makah Tribe,Washington Department of Ecology,Clallam,"Port Angeles, WA",NA,530090015,01,530090015,NA,AIRNOW,NA,NA
530750003_01,-117.1801,46.7245,771,America/Los_Angeles,US,WA,Pullman-Dexter Ave,Washington Department of Ecology,Whitman,"Pullman, WA",NA,530750003,01,530750003,NA,AIRNOW,NA,NA
410090004_01,-122.7721,45.768531,NA,America/Los_Angeles,US,OR,Portland - Sauvie Island,Oregon Dept. of Environmental Quality,Columbia,"Portland-Vancouver-Beaverton, OR-WA",NA,410090004,01,410090004,NA,AIRNOW,NA,NA
410510080_01,-122.602877,45.496641,75,America/Los_Angeles,US,OR,Portland - SE Lafayette,Oregon Dept. of Environmental Quality,Multnomah,"Portland-Vancouver-Beaverton, OR-WA",NA,410510080,01,410510080,NA,AIRNOW,NA,NA
840560391006_01,-110.797994,43.457764,1902,America/Denver,US,WY,Jackson SLAMS,Wyoming Department of Environmental Quality,Teton,"Jackson, WY-ID",NA,840560391006,01,840560391006,NA,AIRNOW,NA,NA
260990009_01,-82.7936,42.7314,390,America/Detroit,US,MI,NEW HAVEN,"Michigan Department of Environment, Great Lakes, and Energy",Macomb,"Detroit-Warren-Livonia, MI",NA,260990009,01,260990009,NA,AIRNOW,NA,NA
271095008_01,-92.449700000000007,43.9947,NA,America/Chicago,US,MN,Rochester,Minnesota Pollution Control Agency,Olmsted,"Rochester, MN",NA,271095008,01,271095008,NA,AIRNOW,NA,NA
270072304_01,-95.029172,47.878159,NA,America/Chicago,US,MN,Red Lake Nation,Minnesota Pollution Control Agency,Beltrami,NA,NA,270072304,01,270072304,NA,AIRNOW,NA,NA
440090007_01,-71.4219,41.4942,NA,America/New_York,US,RI,Narragansett,Rhode Island Dept. of Environmental Management,Washington,"Providence-New Bedford-Fall River, RI-MA",NA,440090007,01,440090007,NA,AIRNOW,NA,NA
390990014_01,-80.658467,41.095938,NA,America/New_York,US,OH,Youngstown - Head Start,Ohio EPA-DAPC,Mahoning,"Youngstown-Warren-Boardman, OH-PA",NA,390990014,01,390990014,NA,AIRNOW,NA,NA
120310108_01,-81.606834,30.262808,NA,America/New_York,US,FL,Pepsi Place,City of Jacksonville - Environmental Quality Division,Duval,"Jacksonville, FL",NA,120310108,01,120310108,NA,AIRNOW,NA,NA
290950034_01,-94.57055,39.10465,296,America/Chicago,US,MO,Troost,Missouri Department of Natural Resources,Jackson,"Kansas City, MO-KS",NA,290950034,01,290950034,NA,AIRNOW,NA,NA
250092006_01,-70.971901,42.474701,NA,America/New_York,US,MA,LYNN,Massachusetts Dept. of Environmental Protection,Essex,"Boston-Cambridge-Quincy, MA-NH",NA,250092006,01,250092006,NA,AIRNOW,NA,NA
160190011_01,-112.046503,43.464696000000004,1430,America/Boise,US,ID,Idaho Falls PM2.5,Idaho Department of Environmental Quality,Bonneville,"Idaho Falls, ID",NA,160190011,01,160190011,NA,AIRNOW,NA,NA
000054703_01,-72.4333,46.35,8,America/New_York,CA,QC,Bécancour,Canada-Quebec1,Quebec,NA,NA,000054703,01,000054703,NA,AIRNOW,NA,NA
080310026_01,-105.00523,39.7794,1602,America/Denver,US,CO,La Casa NCORE - 4545 Navajo St.,Colorado Department of Public Health and Environment,Denver,"Denver-Aurora, CO",NA,080310026,01,080310026,NA,AIRNOW,NA,NA
080310002_01,-104.987198,39.751099,1601,America/Denver,US,CO,Denver - CAMP - 2105 Broadway,Colorado Department of Public Health and Environment,Denver,"Denver-Aurora, CO",NA,080310002,01,080310002,NA,AIRNOW,NA,NA
800020014_01,-115.5042,32.6336,NA,America/Tijuana,MX,BN,SPABC14 COBACH,Baja California,Baja California Norte,NA,NA,800020014,01,800020014,NA,AIRNOW,NA,NA
000103905_01,-128.650299,53.973301,NA,America/Vancouver,CA,BC,Kitimat Haisla Village,British Columbia Ministry of Environment,British Columbia,NA,NA,000103905,01,000103905,NA,AIRNOW,NA,NA
320311005_01,-119.746764,39.54092,NA,America/Los_Angeles,US,NV,Sparks,Washoe County Health District Air Quality Management Division,Washoe,"Reno-Sparks, NV",NA,320311005,01,320311005,NA,AIRNOW,NA,NA
550350014_01,-91.413002,44.761398,NA,America/Chicago,US,WI,Eau Claire,Wisconsin Dept. of Natural Resources,Eau Claire,NA,NA,550350014,01,550350014,NA,AIRNOW,NA,NA
211990003_01,-84.611702,37.097801,NA,America/New_York,US,KY,SOMERST,Kentucky DEP,Pulaski,"Somerset, KY",NA,211990003,01,211990003,NA,AIRNOW,NA,NA
840110010053_01,-77.012816,38.875161,NA,America/New_York,US,DC,King Greenleaf Rec Center,District of Columbia - Department of Energy and Environment,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,840110010053,01,840110010053,NA,AIRNOW,NA,NA
240270006_01,-76.846192,39.143197,97,America/New_York,US,MD,Howard County Near Road,Maryland Department of the Environment,Howard,NA,NA,240270006,01,240270006,NA,AIRNOW,NA,NA
360610115_01,-73.9319,40.8492,NA,America/New_York,US,NY,Manhattan/IS143,New York Dept. of Environmental Conservation,New York,"New York-Northern New Jersey-Long Island, NY-NJ-PA",NA,360610115,01,360610115,NA,AIRNOW,NA,NA
090050005_01,-73.303299,41.833099,505,America/New_York,US,CT,Cornwall,Connecticut Dept. of Energy and Environmental Protection,Litchfield,"Torrington, CT",NA,090050005,01,090050005,NA,AIRNOW,NA,NA
440071010_01,-71.361702,41.840302,NA,America/New_York,US,RI,E Providence,Rhode Island Dept. of Environmental Management,Providence,"Providence-New Bedford-Fall River, RI-MA",NA,440071010,01,440071010,NA,AIRNOW,NA,NA
840410530004_01,-123.301956,44.92261,95,America/Los_Angeles,US,OR,Dallas LaCreole Middle School,Oregon Dept. of Environmental Quality,Polk,NA,NA,840410530004,01,840410530004,NA,AIRNOW,NA,NA
530090017_01,-123.436434,48.115,75,America/Los_Angeles,US,WA,Port Angeles-E 5th St,Washington Department of Ecology,Clallam,NA,NA,530090017,01,530090017,NA,AIRNOW,NA,NA
530650005_01,-117.903222,48.54469,488,America/Los_Angeles,US,WA,Colville-E 1st St,Washington Department of Ecology,Stevens,NA,NA,530650005,01,530650005,NA,AIRNOW,NA,NA
380130004_01,-102.402199,48.641899,696,America/Chicago,US,ND,Lostwood NWR,North Dakota Department of Health,Burke,NA,NA,380130004,01,380130004,NA,AIRNOW,NA,NA
480610006_01,-97.4936,25.8925,6,America/Chicago,US,TM,Brownsville C80,Texas Commission on Environmental Quality,Cameron,"Brownsville-Harlingen, TX",NA,480610006,01,480610006,NA,AIRNOW,NA,NA
